ts;fundingRate;fundingRateLong;fundingRateShort
"5/6/2024, 12:00:03";-0.000664246;-0.000664246;-0.000664246
"5/6/2024, 11:00:11";-0.0007833240000000001;-0.0007833240000000001;-0.0007833240000000001
"5/6/2024, 10:00:01";0.001486263;0.001486263;0.001486263
"5/6/2024, 09:00:23";0.004203844;0.004203844;0.004203844
"5/6/2024, 08:00:08";0.0044959449999999995;0.0044959449999999995;0.0044959449999999995
"5/6/2024, 07:00:02";0.002078121;0.002078121;0.002078121
"5/6/2024, 06:00:33";0.0010233689999999999;0.0010233689999999999;0.0010233689999999999
"5/6/2024, 05:00:27";0.0014471039999999998;0.0014471039999999998;0.0014471039999999998
"5/6/2024, 04:00:03";0.002320398;0.002320398;0.002320398
"5/6/2024, 03:00:28";0.004526898;0.004526898;0.004526898
"5/6/2024, 02:00:02";0.005276315;0.005276315;0.005276315
"5/6/2024, 01:00:40";0.005147225;0.005147225;0.005147225
"5/6/2024, 00:00:40";0.00298082;0.00298082;0.00298082
"5/5/2024, 23:00:24";0.003252952;0.003252952;0.003252952
"5/5/2024, 22:00:31";0.0029610060000000004;0.0029610060000000004;0.0029610060000000004
"5/5/2024, 21:00:25";0.003053018;0.003053018;0.003053018
"5/5/2024, 20:00:02";0.003068654;0.003068654;0.003068654
"5/5/2024, 19:00:04";0.003629;0.003629;0.003629
"5/5/2024, 18:00:24";0.0033067120000000003;0.0033067120000000003;0.0033067120000000003
"5/5/2024, 17:00:17";0.003622607;0.003622607;0.003622607
"5/5/2024, 16:00:21";0.004226962999999999;0.004226962999999999;0.004226962999999999
"5/5/2024, 15:00:05";0.0040166130000000005;0.0040166130000000005;0.0040166130000000005
"5/5/2024, 14:00:18";0.003355085;0.003355085;0.003355085
"5/5/2024, 13:00:22";0.0039217589999999995;0.0039217589999999995;0.0039217589999999995
"5/5/2024, 12:00:02";0.0039482020000000005;0.0039482020000000005;0.0039482020000000005
"5/5/2024, 11:00:01";0.004435974;0.004435974;0.004435974
"5/5/2024, 10:00:08";0.00637731;0.00637731;0.00637731
"5/5/2024, 09:00:03";0.006733248;0.006733248;0.006733248
"5/5/2024, 08:00:36";0.006459367000000001;0.006459367000000001;0.006459367000000001
"5/5/2024, 07:00:07";0.0041705430000000005;0.0041705430000000005;0.0041705430000000005
"5/5/2024, 06:00:14";0.00304081;0.00304081;0.00304081
"5/5/2024, 05:00:08";0.003035275;0.003035275;0.003035275
"5/5/2024, 04:00:06";0.00424284;0.00424284;0.00424284
"5/5/2024, 03:00:10";0.002253797;0.002253797;0.002253797
"5/5/2024, 02:00:09";0.002902316;0.002902316;0.002902316
"5/5/2024, 01:00:04";0.003087985;0.003087985;0.003087985
"5/5/2024, 00:00:13";0.0018988339999999999;0.0018988339999999999;0.0018988339999999999
"5/4/2024, 23:00:10";0.000992132;0.000992132;0.000992132
"5/4/2024, 22:00:03";0.000735718;0.000735718;0.000735718
"5/4/2024, 21:00:16";0.0007741289999999999;0.0007741289999999999;0.0007741289999999999
"5/4/2024, 20:00:08";0.001683538;0.001683538;0.001683538
